scheme,settings,corpus,compression speed (MB/s),compression speed standard deviation (MB/s),decompression speed (MB/s),decompression speed standard deviation (MB/s),compression ratio
flate2 (zlib-ng),gzip / level 3,canterbury,121.71905684433392,0.7720557796127921,512.1917177366049,11.595340173967482,3.585334586787454
flate2 (zlib-ng),gzip / level 3,canterbury large,72.03649244957784,1.8558953591013363,536.4011725412068,10.801484624490802,3.1726778814853143
flate2 (zlib-ng),gzip / level 3,silesia,101.59596400471227,1.4851024360086083,452.5180611230531,7.518997984204076,2.923683903370675
flate2 (zlib-ng),deflate / level 4,canterbury,92.72312444253527,1.836388697712691,551.4804217249317,22.33274255770008,3.731953205597165
flate2 (zlib-ng),deflate / level 4,canterbury large,73.99780386763396,1.9061025775700366,564.9268982495163,13.791526755428027,3.368642938365764
flate2 (zlib-ng),deflate / level 4,silesia,83.02709984296544,0.9152201955129917,480.05543971919485,7.7448567588430635,3.0362099617005778
flate2 (zlib-ng),zlib / level 4,canterbury,92.625840736963,1.1615232619395257,526.9318257986627,11.865098401594093,3.7319234757485997
flate2 (zlib-ng),zlib / level 4,canterbury large,74.70418808517972,0.6558459286394209,545.8163690859323,8.367830019035765,3.3686368371499404
flate2 (zlib-ng),zlib / level 4,silesia,82.1450277778674,1.0445382392129674,465.7245909940651,3.5076188261131236,3.0362097007220394
flate2 (zlib-ng),gzip / level 4,canterbury,93.89959077703077,0.6321057691610542,541.3200226186835,5.175235649405385,3.731864017472467
flate2 (zlib-ng),gzip / level 4,canterbury large,73.61957586369158,1.8354745810766724,536.7507751280335,23.43213134392585,3.3686246347845956
flate2 (zlib-ng),gzip / level 4,silesia,81.76557460045782,1.1261817857257346,464.71680346665454,12.02044747546229,3.0362091787650973
flate2 (zlib-ng),deflate / level 5,canterbury,85.69904701196205,0.7726724641771295,560.3461123312732,11.237551247346671,3.75306136346339
flate2 (zlib-ng),deflate / level 5,canterbury large,60.37062140047066,0.5841398661763625,596.7225053195771,7.314541667027879,3.4081070903828588
flate2 (zlib-ng),deflate / level 5,silesia,76.1622339747168,1.0270050591435806,483.2598131140644,9.656542605783274,3.061127945533916
flate2 (zlib-ng),zlib / level 5,canterbury,84.35101713574768,2.827647170790014,542.1864215418725,12.295935077562847,3.7530312963573706
flate2 (zlib-ng),zlib / level 5,canterbury large,56.731741940630194,1.709088429191644,549.3577686568979,26.481543999688277,3.4081008453765103
flate2 (zlib-ng),zlib / level 5,silesia,76.4321489456157,1.1405688608178626,469.65666559661435,9.336276715206731,3.061127680254131
flate2 (zlib-ng),gzip / level 5,canterbury,85.89512932166934,1.5758865666910802,540.3609480768989,23.896166446524525,3.7529711635905785
flate2 (zlib-ng),gzip / level 5,canterbury large,60.02242750597171,1.0076789052454147,574.7496252095245,10.942596955634645,3.408088355432473
flate2 (zlib-ng),gzip / level 5,silesia,76.36285450420162,0.4590264428677377,467.7325684763323,9.266084249414916,3.0611271496946992
flate2 (zlib-ng),deflate / level 6,canterbury,71.87083834378573,1.6184577433014968,551.8142217705113,50.23479073328634,3.7700457510290963
flate2 (zlib-ng),deflate / level 6,canterbury large,27.33878806912687,0.5983613504766486,567.0875041199598,32.53723486346352,3.457943444507037
flate2 (zlib-ng),deflate / level 6,silesia,64.76636968482214,0.5788728629882741,486.6849534238484,6.061728368168537,3.0754240987313812
flate2 (zlib-ng),zlib / level 6,canterbury,74.48306167956052,0.6537545545434484,553.1970650719051,15.388891425964266,3.7700154111724964
flate2 (zlib-ng),zlib / level 6,canterbury large,28.700181212443503,0.18498689891473755,593.9333136349906,8.064198127959344,3.4579370155254945
flate2 (zlib-ng),zlib / level 6,silesia,64.72159167170042,1.0879095809560282,471.08707995008297,11.928196174930203,3.0754238309679782
flate2 (zlib-ng),gzip / level 6,canterbury,71.98181153180441,3.5454909162773,541.9921738142436,43.008471801731204,3.769954732924253
flate2 (zlib-ng),gzip / level 6,canterbury large,27.90718101201432,0.7627030871658543,579.7978223499509,30.919751139515945,3.4579241576341246
flate2 (zlib-ng),gzip / level 6,silesia,64.75413521565305,1.3519066823712713,475.3513730590486,12.355110903773884,3.0754232954413125
flate2 (zlib-ng),deflate / level 7,canterbury,47.32135762048675,0.16504831760882083,559.2434132733669,5.715283011518015,3.834389656310791
flate2 (zlib-ng),deflate / level 7,canterbury large,16.334709818963006,0.07010404100075394,578.9722516422887,7.4833903077703585,3.4914099818913806
flate2 (zlib-ng),deflate / level 7,silesia,47.73542393422366,0.5482878657295112,488.35090771292,15.95953365078241,3.100033140474407
flate2 (zlib-ng),zlib / level 7,canterbury,46.27237108090362,0.501231089536904,528.6947638629345,6.918588897957791,3.8343582719916185
flate2 (zlib-ng),zlib / level 7,canterbury large,15.858908060609213,0.3852969654343472,540.4972138902808,31.88826066094324,3.491403427866322
flate2 (zlib-ng),zlib / level 7,silesia,47.08815131713277,0.49816932406841924,472.9061913519998,10.514195011673353,3.1000328684086615
flate2 (zlib-ng),gzip / level 7,canterbury,46.7975064133052,0.21121304398231494,531.8573156272637,12.3864100816747,3.834295504894525
flate2 (zlib-ng),gzip / level 7,canterbury large,16.03469881960699,0.1498967442369141,552.3071151031013,4.917202458786821,3.4913903198900225
flate2 (zlib-ng),gzip / level 7,silesia,47.44767859459713,0.519148626783543,472.3936957936831,13.420241123706251,3.100032324277314
flate2 (zlib-ng),deflate / level 8,canterbury,14.443350682880824,0.07310770907638277,562.7350426167493,14.721388463337084,3.8550837938256315
flate2 (zlib-ng),deflate / level 8,canterbury large,12.371254225183488,0.06497305781580204,567.0245883403777,7.785910743405789,3.4940926428401906
flate2 (zlib-ng),deflate / level 8,silesia,31.593304831151293,0.4152799191637254,498.5908205331694,8.245496730542067,3.1082580049179267
flate2 (zlib-ng),zlib / level 8,canterbury,14.323100369400183,0.10625644172774905,546.548886157404,5.21594147208268,3.8550520698324138
flate2 (zlib-ng),zlib / level 8,canterbury large,12.391682138556865,0.08838223212734891,538.3650942265872,20.768134865159993,3.494086078739566
flate2 (zlib-ng),zlib / level 8,silesia,31.384911244795166,0.3611826018462693,473.0638512304964,15.901810391623036,3.1082577314066016
flate2 (zlib-ng),gzip / level 8,canterbury,14.106375289740566,0.13097528380294093,524.1005529694071,29.726419584535794,3.854988623412318
flate2 (zlib-ng),gzip / level 8,canterbury large,12.117222283198267,0.11908364489097015,521.2969301629578,26.855113716431436,3.4940729506123054
flate2 (zlib-ng),gzip / level 8,silesia,31.187398010058068,0.2631677045384719,471.3653759375736,7.734020816519624,3.1082571843840956
flate2 (zlib-ng),deflate / level 9,canterbury,7.647788711461644,0.10739678355875817,563.8651915485844,5.519915317500596,3.8592176623233976
flate2 (zlib-ng),deflate / level 9,canterbury large,12.412459678861804,0.15480595693174318,573.3133611828567,6.748115915751182,3.4941900132290664
flate2 (zlib-ng),deflate / level 9,silesia,22.60494543994534,0.16142194339417176,486.2319889633294,8.904659898640364,3.1097304210719705
flate2 (zlib-ng),zlib / level 9,canterbury,7.51151154690657,0.05580796216627281,529.2496203001855,10.733594313750764,3.8591858702576833
flate2 (zlib-ng),zlib / level 9,canterbury large,12.219587169340377,0.13541547293313821,541.6244292240195,6.890427988577175,3.4941834487625916
flate2 (zlib-ng),zlib / level 9,silesia,22.603868951350155,0.10141654455756755,473.87559554155985,10.53762360687271,3.109730147301453
flate2 (zlib-ng),gzip / level 9,canterbury,7.593070878662069,0.11547403028422175,536.6882069147634,11.219752473063162,3.859122287697639
flate2 (zlib-ng),gzip / level 9,canterbury large,12.247900616387016,0.16994747895912127,534.670940777629,16.834785840695297,3.4941703199036365
flate2 (zlib-ng),gzip / level 9,silesia,22.47992898855488,0.13594172077355474,475.95641430449865,11.173143949239996,3.1097295997605636
zstd,level -50,canterbury,1327.223545244802,57.47602433347919,2463.241359673541,173.88363461869764,1.240977935738805
zstd,level -50,canterbury large,569.9715636203969,6.136254134640573,1352.8781700771458,22.748480849935792,1.459624341176606
zstd,level -50,silesia,1371.8009785867778,35.70761748624558,2831.8412175864682,111.78203395629573,1.2659810420069828
zstd,level -20,canterbury,987.7378780191478,58.38253345606829,2530.228746596225,300.9476722174514,1.4079163940946116
zstd,level -20,canterbury large,428.04206672680846,20.287306894744823,1058.1380878950492,48.4966035222143,1.7856182574181
zstd,level -20,silesia,911.3089779178333,10.811927432671961,2002.7934667749776,73.4954218412484,1.591103759015699
zstd,level -15,canterbury,855.8870378263936,46.67767115040504,2200.8446837187043,221.25516212925805,1.5960334017373174
zstd,level -15,canterbury large,409.37828452752444,12.0274261563551,1039.0804420294387,44.88186682595156,1.9056375336490419
zstd,level -15,silesia,811.1737291413789,16.78674623664541,1865.171785773235,69.62926502307292,1.6763641589770835
zstd,level -10,canterbury,627.7629984393334,15.64528168085751,1651.8573344047632,135.0311551470788,1.977310187201156
zstd,level -10,canterbury large,382.1971235901217,1.7927217719849313,1022.2011948056722,24.449501396537865,2.0897471981387654
zstd,level -10,silesia,733.7383475963551,10.48295599621087,1812.4599089316855,49.75033213952498,1.7986625258169082
zstd,level -5,canterbury,519.1194800612609,9.913077877704765,1482.084047476889,133.79712530762325,2.1326162862159124
zstd,level -5,canterbury large,341.20879616862396,2.636080496506749,943.1511948478028,39.475564764675774,2.359989552966355
zstd,level -5,silesia,594.8760107210447,6.240310251316563,1582.0027507834993,44.414910138954966,2.0560476484716648
zstd,level -2,canterbury,454.3338324292091,11.810631864032226,1393.4743365016207,162.92221577527434,2.7325935676551163
zstd,level -2,canterbury large,319.61608096090083,0.3409473058158483,904.9992057145089,26.51353224235712,2.6154224747873056
zstd,level -2,silesia,524.7512557009898,8.081440802374502,1478.1090342793887,28.18327048783475,2.342665274130703
zstd,level -1,canterbury,427.7937652882644,42.95669532680754,1405.2540249138783,137.94403904843853,3.1314298955887008
zstd,level -1,canterbury large,292.6340004230798,24.684589158863677,795.8920548846963,95.29255117861966,2.6993210989068936
zstd,level -1,silesia,466.7783518497215,17.273895935879462,1319.2193688544835,81.00622646216172,2.436329486514888
zstd,level 0,canterbury,249.36820293370516,22.300921860259436,1082.0955154100352,71.81399529849804,4.387483083243709
zstd,level 0,canterbury large,226.1872535282129,5.222810586058273,899.1648192358072,41.19476974595092,3.4607101235431625
zstd,level 0,silesia,248.76156724795027,12.043769705147968,1013.6607099078573,34.83874034650536,3.1859403393573826
zstd,level 1,canterbury,411.85207748131376,13.165458219009466,1171.5980639783356,176.13200962207844,4.018557411455556
zstd,level 1,canterbury large,303.87247490231596,9.82560343112557,920.2261097055965,61.87967482638835,3.2112841013339533
zstd,level 1,silesia,441.42108270820984,6.086397275503121,1141.0209445200426,16.13272745650099,2.88661458830749
zstd,level 2,canterbury,344.65217432806213,7.460811716086204,1097.4095354347069,77.01988197978736,4.266248964091543
zstd,level 2,canterbury large,293.6225659769736,5.326918661972212,821.6280779962333,44.72684259816202,3.3236266619649264
zstd,level 2,silesia,372.10054221797117,10.31704402606675,1067.8845282144198,38.0182803697212,3.049522174774821
zstd,level 3,canterbury,236.36200103518198,20.280464348787127,1039.8592222802224,65.31909819393363,4.387483083243709
zstd,level 3,canterbury large,219.09259753128126,8.204935929383392,861.2368312355146,39.41623107898493,3.4607101235431625
zstd,level 3,silesia,253.54865736639857,11.177658309854928,1022.5259174522305,63.10636704920543,3.1859403393573826
zstd,level 4,canterbury,234.16650178551598,27.40512915228496,1059.3069131790987,85.67128368801299,4.4117026619789055
zstd,level 4,canterbury large,211.62121427054802,6.103387396485224,858.2504367742747,58.219291054834386,3.499081918689602
zstd,level 4,silesia,214.90371527220486,9.703405069311536,995.3427633405436,67.7837863254244,3.2444605333317127
zstd,level 5,canterbury,133.60730823038026,4.583939347485195,1088.2431729026341,9.922279140701738,4.5031841929452705
zstd,level 5,canterbury large,88.85800810910246,3.330320784174671,854.6092249320533,13.570956941511374,3.6208772079534506
zstd,level 5,silesia,104.17881658129313,2.409680321515121,1030.0821034903922,14.631306954022074,3.3620395117957234
zstd,level 6,canterbury,75.75797126327467,5.15336695726651,1067.1397599379845,98.37020686048639,4.633600886238088
zstd,level 6,canterbury large,56.39043731116707,1.5538241952570542,850.7123237764381,64.34239710156437,3.706327652580086
zstd,level 6,silesia,78.5449351215255,1.5317917923766138,1083.3157737270576,33.97009198924831,3.444006991995287
zstd,level 7,canterbury,64.11722995039362,4.598266381280746,1104.2466796953936,70.20122105874256,4.671443173036173
zstd,level 7,canterbury large,49.69085955705142,0.7040500974373312,877.1048358514498,53.294109923050506,3.7747690975481465
zstd,level 7,silesia,63.70480427428334,1.345717233011915,1071.2431206318404,37.36144017585489,3.50061769947886
zstd,level 8,canterbury,51.108102709758676,2.678968591513762,1180.6645575408163,19.13221543507627,4.677864892347583
zstd,level 8,canterbury large,37.85702997233084,0.8775925323577433,937.6380280614947,117.83393919780575,3.807481912768451
zstd,level 8,silesia,54.68091349040518,1.296696242958401,1116.536395383344,31.296050789023404,3.531553384509374
zstd,level 9,canterbury,50.261699636341156,1.2285806325887345,1184.3260130722233,27.687140459579194,4.678534512461238
zstd,level 9,canterbury large,37.61958955592905,0.7588283110291547,1046.3922531673525,67.18223358606107,3.8137758885724264
zstd,level 9,silesia,50.467637892306534,0.7330468757430252,1108.9136631532554,36.02934424036638,3.569615720562263
zstd,level 10,canterbury,38.96695045111459,1.0050011735717512,1202.615839298007,11.195055521790856,4.697487628664397
zstd,level 10,canterbury large,26.85638007170466,1.2416517620210326,1036.913379215882,98.37866721777203,3.8715803789190297
zstd,level 10,silesia,34.791305451004796,1.0067700495662313,1042.6356060197352,62.228146632370844,3.6121547213116356
zstd,level 11,canterbury,23.730343152873225,2.0860013488342792,1176.0034905670955,51.80436634481572,4.706761780367728
zstd,level 11,canterbury large,17.46334787533101,0.7573276438223301,1112.0682523500313,106.97678769240669,3.915429120776947
zstd,level 11,silesia,24.078806693578098,0.4166834241610925,1057.7748157160333,52.27770926807345,3.6377913683321053
zstd,level 12,canterbury,22.355566828738706,1.1379985756954956,1158.7776842365809,51.950606101633866,4.706438655037248
zstd,level 12,canterbury large,16.92701393922555,0.3623026200874341,1104.4891274633185,86.15352108311974,3.9171704641465737
zstd,level 12,silesia,22.492520269157048,0.5866697237373059,1070.2566023292038,89.11565290370075,3.6412573613585923
zstd,level 13,canterbury,14.524676571808213,1.0234860259075083,1085.2995558343114,188.8556842505444,4.736456837805593
zstd,level 13,canterbury large,7.759619099134421,0.23524931635275317,1137.7686824258285,78.6973363254869,3.9393725022565955
zstd,level 13,silesia,11.04324923893043,0.09724957896828508,1115.4593382842093,70.39175862844606,3.655105809503142
zstd,level 14,canterbury,14.864802369413455,1.097221611065519,1166.4858102358285,134.90768538097055,4.740346977564681
zstd,level 14,canterbury large,4.03188092573423,0.06329229100106581,1154.0193885754843,156.29631744768594,4.035799492463807
zstd,level 14,silesia,9.116184047609728,0.1423558389200522,1122.4898168014067,59.8435527780136,3.6810879530596137
zstd,level 15,canterbury,12.717233856687082,0.8371029326972916,1208.3459295509228,18.697771355096616,4.740586825519169
zstd,level 15,canterbury large,3.432380492011614,0.08181218559781703,1163.739617585653,100.67199737592242,4.053228331928318
zstd,level 15,silesia,7.1265025097021475,0.06467334915521429,1046.5870625995017,56.16278559313005,3.707334406952665
zstd,level 16,canterbury,7.137362682591493,0.38974450184366044,872.3854879462597,95.70372353320808,5.32436210717736
zstd,level 16,canterbury large,2.769698321252809,0.06760684528052725,1370.2777558678931,121.60607525574054,4.35171354724792
zstd,level 16,silesia,5.018128708945305,0.042131180415675,1062.5445735924375,30.127598065656354,3.8304466740289187
zstd,level 17,canterbury,6.591752718536426,0.11307941277341949,870.2119985909569,136.60780467556773,5.385530949543411
zstd,level 17,canterbury large,2.4312632277519377,0.05389301947588422,1438.251803456262,36.83955393251378,4.359276529636058
zstd,level 17,silesia,4.007558969663819,0.029211749920839004,992.7190527231069,44.52645724114276,3.904869633891238
zstd,level 18,canterbury,4.335773483172369,0.2389775834939416,891.270512276843,27.421352263320493,5.378821773367906
zstd,level 18,canterbury large,2.082616810248283,0.07403060078146262,1382.1368663103879,91.8609324006007,4.383304803869428
zstd,level 18,silesia,3.0347323441534466,0.02352181481333779,874.0220052987924,46.037025122651066,3.967470715418349
zstd,level 19,canterbury,3.0368200273594637,0.06890312139862344,818.4598137416149,143.45573191116662,5.402901759970475
zstd,level 19,canterbury large,2.007809297482111,0.03169503645189214,1421.0606494051653,70.7074248935714,4.382311603886615
zstd,level 19,silesia,2.4140086792371385,0.01808571212093964,843.6622321888592,57.379454775824186,3.9995735822865974
zstd,level 20,canterbury,2.904371648331409,0.13998199169941472,882.4209046924085,41.100853953345464,5.402901759970475
zstd,level 20,canterbury large,1.9496239916570157,0.035351416190471975,1404.6435044206864,85.54358568010689,4.382187700638706
zstd,level 20,silesia,2.299706156260346,0.008600622184181578,869.8549940806774,46.49254972536846,4.031111779100137
zstd,level 21,canterbury,2.810676543954867,0.14588333304252238,879.810689254439,52.05907276029601,5.403275663206459
zstd,level 21,canterbury large,1.9855733891963308,0.03994018341006588,1359.1748557901356,156.595923464002,4.381822915091957
zstd,level 21,silesia,2.076684124591406,0.011991967257030934,870.1498052844986,21.270922387163555,4.038898085020842
zstd,level 22,canterbury,1.8155633995333202,0.0409268661733273,854.2106849026037,128.97065589690735,5.403483409588988
zstd,level 22,canterbury large,1.9421795497298986,0.05174017203909077,1409.7698622411601,56.62144142197193,4.3841692713612455
zstd,level 22,silesia,1.7966611759751139,0.01736356619113514,853.8718474928814,41.24744759765682,4.04017555837539
lzma-rs,Lzma,canterbury,45.08562346041915,0.8088421393022583,26.326369702249274,0.26296265596108154,2.464990239256605
lzma-rs,Lzma,canterbury large,41.070205588586774,1.6884130719126669,25.010958184512816,0.6608251322889568,2.34328491719589
lzma-rs,Lzma,silesia,36.83663921521552,0.4395141632214569,23.43811245738209,0.23247567500610158,1.872226165588074
lzma-rs,Lzma2,canterbury,10070.34894010728,2189.963125097715,10028.896489288296,904.6898945983124,0.9999537516978463
lzma-rs,Lzma2,canterbury large,5869.83396164717,1798.7698186272537,4146.16585481724,470.96700443323596,0.9999539426358217
lzma-rs,Lzma2,silesia,4346.225038810228,105.03578229448578,4159.418881441432,145.0525189872039,0.9999542199641221
lzma-rs,Xz,canterbury,6477.728124284752,1087.0090260026986,3671.804086401676,388.10266071424957,0.9999345421221444
lzma-rs,Xz,canterbury large,6320.929938670823,777.8695469102845,1764.157248730723,200.35392870850916,0.9999492833722579
lzma-rs,Xz,silesia,4399.348984498784,163.8402511739866,2028.462161865748,55.54768625773797,0.9999539699146305
snap,Raw,canterbury,569.9530316334728,19.41913923514639,1453.4521807760007,150.57456467752522,2.201268234691552
snap,Raw,canterbury large,501.62349574893295,6.466839427739747,1336.3242300641234,93.56734067460769,2.0664264735591606
snap,Raw,silesia,562.1102757541865,5.600587385986636,1456.4613675512921,26.721728205363082,2.0749337676684205
snap,Frame,canterbury,535.4725985064981,27.670153311275552,1084.2307123286582,148.11965291654258,2.200442784091087
snap,Frame,canterbury large,459.6197386263619,16.572874416132457,973.8817465392171,48.957013872251544,2.065704674928882
snap,Frame,silesia,525.1179330779034,11.783781034163866,1179.836759863557,27.967986855776164,2.056819989225545
tetsy_snappy,,canterbury,480.35495794084517,18.552035988728157,983.054906422915,124.7731938702944,2.201268234691552
tetsy_snappy,,canterbury large,443.92782518089007,25.386839303513316,887.365708866809,50.52058004102968,2.0664264735591606
tetsy_snappy,,silesia,551.8743264053089,10.545508184453725,904.3888452674312,17.42882258185808,2.0749337676684205
xsnappy,,canterbury,440.0623432865805,50.071420233698845,801.128461585902,78.57567682879028,2.201268234691552
xsnappy,,canterbury large,412.39495568921006,13.001242910669935,829.7260235042505,71.85154107122811,2.0664264735591606
xsnappy,,silesia,472.4657006808561,5.171170025895395,858.7001033903474,25.180884273574318,2.0749337676684205
brotlic,quality 0 / Worst window size / Worst block size,canterbury,78.55635854090475,2.042681579349955,183.89095558965354,9.576639439325678,2.334815513802719
brotlic,quality 0 / Worst window size / Worst block size,canterbury large,77.51063600038724,1.1983313792834247,168.8517662681893,2.610487300310932,1.9691499635531537
brotlic,quality 0 / Worst window size / Worst block size,silesia,67.35304018813125,0.5702319896312843,176.0274022323901,2.3900753755003765,1.7289538694412454
brotlic,quality 0 / Worst window size / Best block size,canterbury,80.8008738626126,0.900599685726317,191.90635204031912,3.9378778511506156,2.334815513802719
brotlic,quality 0 / Worst window size / Best block size,canterbury large,79.659789201059,0.8274479840264255,176.46947491470755,5.090180314133181,1.9691499635531537
brotlic,quality 0 / Worst window size / Best block size,silesia,67.13531345796561,0.7815887445551072,175.02397377565055,2.9428644117446257,1.7289538694412454
brotlic,quality 0 / Best window size / Worst block size,canterbury,379.7221394484737,15.797581404469398,356.70235538095164,9.668286271330748,3.323292144675407
brotlic,quality 0 / Best window size / Worst block size,canterbury large,345.50462721984286,7.036857149314023,320.08913110973634,4.322623215001773,2.931823531760794
brotlic,quality 0 / Best window size / Worst block size,silesia,380.5527928700847,3.0065690727559953,351.33597116181363,4.422359809307079,2.7087583317019623
brotlic,quality 0 / Best window size / Best block size,canterbury,390.8330860325601,10.282283495281519,353.9319066075512,4.867235843051275,3.323292144675407
brotlic,quality 0 / Best window size / Best block size,canterbury large,345.3617979967949,11.171439859454917,322.17079378058634,6.821335432695666,2.931823531760794
brotlic,quality 0 / Best window size / Best block size,silesia,370.25302362704684,15.219216835660552,344.51245219235807,8.182195683408095,2.7087583317019623
brotlic,quality 1 / Worst window size / Worst block size,canterbury,98.2480326697255,1.2488452896860553,192.45130984198678,5.040938342860215,2.5990065502587187
brotlic,quality 1 / Worst window size / Worst block size,canterbury large,87.44155241357497,1.9176464862077875,162.60335219253744,5.836690802132114,2.0605900688612477
brotlic,quality 1 / Worst window size / Worst block size,silesia,81.43917262148048,0.9901133706033941,179.86351075762778,2.445385935387577,1.8495415529643473
brotlic,quality 1 / Worst window size / Best block size,canterbury,100.33794673719652,2.7686552766709522,190.89926265223713,5.7007074546025684,2.5990065502587187
brotlic,quality 1 / Worst window size / Best block size,canterbury large,92.01077697744141,1.3827171410501133,171.08840373584755,4.570419011862849,2.0605900688612477
brotlic,quality 1 / Worst window size / Best block size,silesia,81.85017438923393,0.9711939690001167,181.10875423633428,2.6528071937116504,1.8495415529643473
brotlic,quality 1 / Best window size / Worst block size,canterbury,274.17487608693887,8.782282511561423,387.50918175124883,7.765491062148492,3.7868223007218553
brotlic,quality 1 / Best window size / Worst block size,canterbury large,242.8221435455853,8.940587466086633,344.80528410791544,9.707528117724971,3.2213827763488725
brotlic,quality 1 / Best window size / Worst block size,silesia,260.2627104686256,6.309579749310763,365.513981016075,7.717239011436056,2.888414606415575
brotlic,quality 1 / Best window size / Best block size,canterbury,277.17679575482924,6.926162153290385,384.2009219851548,3.661797698341066,3.7868223007218553
brotlic,quality 1 / Best window size / Best block size,canterbury large,241.11731907500916,6.789422902064679,341.5442786123166,7.9875524209870585,3.2213827763488725
brotlic,quality 1 / Best window size / Best block size,silesia,257.54275891139093,4.866967596983935,368.20040475161875,3.9715239078132174,2.888414606415575
brotlic,quality 2 / Worst window size / Worst block size,canterbury,131.9685803272555,6.802976595739093,381.75506573389157,17.135423364493874,3.4166520800513447
brotlic,quality 2 / Worst window size / Worst block size,canterbury large,94.11790616431598,1.2567716462773573,274.2871270174957,4.9220764704375854,2.6438487506168675
brotlic,quality 2 / Worst window size / Worst block size,silesia,130.80748855519292,2.650505712062312,299.08092723684706,5.161221380608324,2.363754155697026
brotlic,quality 2 / Worst window size / Best block size,canterbury,141.2842356407035,1.5325599728553745,394.89220156018894,6.309069778711462,3.4166520800513447
brotlic,quality 2 / Worst window size / Best block size,canterbury large,99.79048077874987,0.35507282983131466,286.28945949334894,3.4587253638966136,2.6438487506168675
brotlic,quality 2 / Worst window size / Best block size,silesia,131.0502675591263,1.8133393377066898,294.8596290806428,7.095276305920204,2.363754155697026
brotlic,quality 2 / Best window size / Worst block size,canterbury,153.44460442747214,3.0685227646783217,441.9704141550152,7.273240092096655,4.227976281802511
brotlic,quality 2 / Best window size / Worst block size,canterbury large,123.91487020406265,3.394857215591031,330.40950811343805,11.650241875858319,3.3442652329212046
brotlic,quality 2 / Best window size / Worst block size,silesia,147.0572347895638,5.092648401830754,396.18242256583284,13.058646509024646,3.115045299270495
brotlic,quality 2 / Best window size / Best block size,canterbury,149.8750492258541,13.896275921497125,451.0300957954786,12.705520836679348,4.227976281802511
brotlic,quality 2 / Best window size / Best block size,canterbury large,124.97496340299583,2.783087690624848,325.71753291072673,23.744397170067895,3.3442652329212046
brotlic,quality 2 / Best window size / Best block size,silesia,147.26442091046664,4.529130824569719,404.28186253789266,4.114283398662847,3.115045299270495
brotlic,quality 3 / Worst window size / Worst block size,canterbury,95.42585070801739,9.461600767476236,371.91882633227715,49.84387694084871,3.4507962854743583
brotlic,quality 3 / Worst window size / Worst block size,canterbury large,69.47183792596067,2.955601333535497,276.50474275588647,10.282290290853313,2.656651387831496
brotlic,quality 3 / Worst window size / Worst block size,silesia,96.62015217466562,2.23898976368754,304.2630154971133,3.941472906102116,2.3865784612406937
brotlic,quality 3 / Worst window size / Best block size,canterbury,95.68389007331272,3.9706181297760494,394.6447916528745,9.602080339700978,3.4507962854743583
brotlic,quality 3 / Worst window size / Best block size,canterbury large,68.13970521808767,2.3495318912880285,275.6126303204172,16.413550925906225,2.656651387831496
brotlic,quality 3 / Worst window size / Best block size,silesia,96.19244635922155,1.303333495061928,300.2922602154155,4.693894739956739,2.3865784612406937
brotlic,quality 3 / Best window size / Worst block size,canterbury,125.62396236697901,2.366393741090843,460.18055455251823,11.244902011055485,4.213569907012513
brotlic,quality 3 / Best window size / Worst block size,canterbury large,100.68044605857033,3.386426496683416,342.7242994509781,13.990444190533614,3.334303991490557
brotlic,quality 3 / Best window size / Worst block size,silesia,122.88284292386768,3.3887015401993597,418.4713986888609,5.024296038462421,3.146827354204993
brotlic,quality 3 / Best window size / Best block size,canterbury,121.9264346013363,5.868473075972684,464.129897960056,15.231316423591355,4.213569907012513
brotlic,quality 3 / Best window size / Best block size,canterbury large,100.08097727383513,7.297928926444963,341.9520061290956,13.31299523991172,3.334303991490557
brotlic,quality 3 / Best window size / Best block size,silesia,122.58527170745373,5.0347254824819085,418.05978488995055,10.781044724403209,3.146827354204993
brotlic,quality 4 / Worst window size / Worst block size,canterbury,79.31342539648583,3.8758067000659215,449.916182055049,7.662770589922602,3.2478054540979686
brotlic,quality 4 / Worst window size / Worst block size,canterbury large,36.85050369831081,1.6653546458168718,334.18311945581235,3.7308295557486164,2.646073599353531
brotlic,quality 4 / Worst window size / Worst block size,silesia,60.797218894376456,1.7289670399618775,315.7292153634511,5.566426355733297,2.3117319294465246
brotlic,quality 4 / Worst window size / Best block size,canterbury,72.47785791189223,4.491537000232533,454.02227366543826,5.039746546026959,3.244671161764655
brotlic,quality 4 / Worst window size / Best block size,canterbury large,34.486290024785774,1.8823780644115728,333.99445961294794,8.833168299268328,2.6538563797530847
brotlic,quality 4 / Worst window size / Best block size,silesia,43.19319935286921,0.8525787160687871,326.9360430332019,4.259244343762598,2.269870812383467
brotlic,quality 4 / Best window size / Worst block size,canterbury,65.43580406611663,3.6870792881015446,558.8321584139485,8.992583480618686,4.699553248976753
brotlic,quality 4 / Best window size / Worst block size,canterbury large,46.73502097494069,2.0958757334877545,541.6358704905795,11.488736579887835,3.6268282045132056
brotlic,quality 4 / Best window size / Worst block size,silesia,48.11778050815236,2.144781927915214,442.0483995967857,10.24932863915673,3.298453235443392
brotlic,quality 4 / Best window size / Best block size,canterbury,69.79800340979016,8.147025658439249,523.013553143704,22.67515143052027,4.702139796944294
brotlic,quality 4 / Best window size / Best block size,canterbury large,57.788424118589305,3.0258548011755355,530.167569516516,20.841655187991893,3.6274094056330823
